Timer,ID,Station,Code Station,Ebikes,Mechanical Bikes,Bikes Available,Docks Available,Capacity,Coordonnees Geo
2026-05-15 00:02:54,e75eaff82e320fbb090331abf09075217dba1dfa,Argenteuil - Voltaire,26003,8,8,16,0,16,"[48.918648659556, 2.281411215663]"
2026-05-15 00:02:54,47fffe8ae6e2c3f5d04ab6c8b47626bd461de575,Lieutenant Colonel Prudhon - Repos,51006,2,1,3,23,26,"[48.946800700149, 2.2380727982588]"
2026-05-15 00:02:54,83624741a3c7ad57d8f856114bf25ff09993a361,Ranelagh - Mozart,16026,2,0,2,21,23,"[48.8554439, 2.2704418]"
2026-05-15 00:02:54,3821d00cd86146bd8b62be46b950d9d38222b933,Gare du Nord - Hôpital Lariboisière,10107,1,1,2,46,49,"[48.881949, 2.352339]"
2026-05-15 00:02:54,da7411094bf122beb0e1d662a4f919ac6163bee7,Redoute - Les Courtilles,26002,12,17,29,10,40,"[48.929867194519, 2.2836696356535]"
2026-05-15 00:02:54,729629c67d8b2914ee9e0d055cf2aface79aa841,Belidor - Gouvion-Saint-Cyr,17043,11,6,17,22,39,"[48.88022154052015, 2.2854680567979813]"
2026-05-15 00:02:54,7bc03aaf9df05c78ef64af92697a7114154a6120,Place de Rhin et Danube,19026,2,1,3,26,30,"[48.88192765861766, 2.392586767673493]"
2026-05-15 00:02:54,0bf6f90e0bde5af16fc79fade5945af8ca9822ab,Berri - Haussmann,8034,1,5,6,43,49,"[48.874746047357135, 2.3082953318953514]"
2026-05-15 00:02:54,fca2f58a0fbee13074c20c652378824e255ac02c,Place Jacques Bonsergent,10010,5,25,30,2,33,"[48.870948218595, 2.3612049221992]"
2026-05-15 00:02:54,00fa3376fe4a6d9c481b315b532f53597177189c,Saint-Maur - Roquette,11023,9,17,26,20,46,"[48.858688774063, 2.3835539945715]"
2026-05-15 00:02:54,fd6fe8c56b2facb3e91b2c89f4c6938eca96a29e,Pyramide - Ecole du Breuil,12128,19,4,23,11,34,"[48.82237977153955, 2.4586871266365056]"
2026-05-15 00:02:54,4ecf64133ab56c98edae6029252ce43e555c42be,Liège - Moscou,8010,0,1,1,16,17,"[48.8795431, 2.3264628]"
2026-05-15 00:02:54,f3b5a42d99f988ed512fa4d7d6678dea6d373fab,Mairie de Montreuil,31022,10,12,22,28,52,"[48.86131452758348, 2.440614402294159]"
2026-05-15 00:02:54,c4ebb77701548feb8079abad7bd1df4ce57955f8,Rouget de Lisle,46002,17,1,18,16,35,"[48.764615483395254, 2.4071189761161804]"
2026-05-15 00:02:54,515638243241a3ac0e8f2daceb95c7db18f56d49,Récollets - Square Villemin,10016,8,2,10,7,17,"[48.875034655883944, 2.359801238597928]"
2026-05-15 00:02:54,120c82b040552306f19f4621039dcff6bc827b7b,Pajol - Place Herbert,18011,11,5,16,20,39,"[48.8927825, 2.3635598]"
2026-05-15 00:02:54,b7452e4b47e64bbc9bb53a7d5e67d87938ff57d2,Concorde - Stalingrad,44006,12,10,22,12,35,"[48.7985844, 2.3821302]"
2026-05-15 00:02:54,200a8307c9ee560b364a949a412455297bcbcc33,Porte de Vanves,14138,10,10,20,12,32,"[48.828012849445, 2.3056878894567]"
2026-05-15 00:02:54,b66a1a5f6bb572e7a6aa63c291dddb16e680be04,Victor Hugo - Jeanne Jugan,12114,8,2,10,18,28,"[48.843949064031825, 2.415081394834419]"
2026-05-15 00:02:54,54080aa201175b74791aa0c69189a63dd5e40cc2,Cimetière de Fontenay-sous-Bois,41209,4,0,4,11,15,"[48.84706173362218, 2.4787822365760808]"
2026-05-15 00:02:54,c19fa33b1ef9848a869fcaa94dc99987954d9c15,Lucie Aubrac - Fort,21312,7,0,7,22,30,"[48.818144834008976, 2.271184623241425]"
2026-05-15 00:02:54,1a24bc0da03210b25c484f2214be93f61c24e749,Mouton Duvernet - Général Leclerc,14008,4,1,5,23,28,"[48.831632518293, 2.3293121159077]"
2026-05-15 00:02:54,efa67d49bb2221b69c485ca53781217a79d014e6,Grenelle - Violet,15106,12,22,34,0,35,"[48.84993035512154, 2.294612042605877]"
2026-05-15 00:02:54,6b2c314927b11f9b915ed08ef13b8db82ae92803,Marc Sangnier - Porte de Vanves,14106,2,10,12,9,21,"[48.825218683556734, 2.3107116669416428]"
2026-05-15 00:02:54,38492eff060c5ac6228c8f9fc7f7cd6654cd288d,Cambon - Rivoli,1020,6,26,32,8,40,"[48.866143390992, 2.3251800647137]"
2026-05-15 00:02:54,f2b53b8ac4958e3631eaddf8ab45f8ce93c44287,Molière - République,21209,1,1,2,28,30,"[48.81111581390707, 2.3145738624448158]"
2026-05-15 00:02:54,1c5a698814760ef6fca2b055015c0abc7de4489d,Place de la Reine Astrid,8045,8,33,41,17,58,"[48.864920982538, 2.3025491823859]"
2026-05-15 00:02:54,9080c93795f223d5a22e29a564f7652f764c04d6,Enghien - Faubourg Poissonnière,10042,1,15,16,14,33,"[48.872420063053, 2.3483952362828]"
2026-05-15 00:02:54,6cc1cde33d073e82cfe34db30cf9adf8b6268d7d,Manin - Carrières d'Amérique,19103,2,4,6,12,20,"[48.884672142095, 2.3919698596001]"
2026-05-15 00:02:54,03bf0c71752de3a0d4a2c7555b071b60e5098a76,Place de la Porte de Champeret,17203,1,1,2,24,28,"[48.886062068226, 2.2917001576821]"
2026-05-15 00:02:54,979e91dce8bc1016dce82acf13f624d2435437c5,Hôtel de Ville de Boulogne Billancourt,21005,1,6,7,19,26,"[48.834958851668, 2.2416803240776]"
